[progress] files: skipped_already_mapped=10750
[progress] files: skipped_already_mapped=10800
[progress] discovery: scanned=13900
[progress] files: skipped_already_mapped=10850
[progress] folders: skipped_already_mapped=2950
[progress] discovery: scanned=14000
[progress] files: skipped_already_mapped=10900
[progress] files: skipped_already_mapped=10950
[progress] discovery: scanned=14100
[progress] files: skipped_already_mapped=11000
[progress] discovery: scanned=14200
[progress] files: skipped_already_mapped=11050
[progress] files: skipped_already_mapped=11100
[progress] folders: skipped_already_mapped=3000
[progress] discovery: scanned=14300
[progress] files: skipped_already_mapped=11150
[progress] files: skipped_already_mapped=11200
[progress] discovery: scanned=14400
[progress] files: skipped_already_mapped=11250
[progress] files: skipped_already_mapped=11300
[progress] discovery: scanned=14500
[progress] files: skipped_already_mapped=11350
[progress] files: skipped_already_mapped=11400
[progress] discovery: scanned=14600
[progress] files: skipped_already_mapped=11450
[progress] files: skipped_already_mapped=11500
[progress] discovery: scanned=14700
[progress] files: skipped_already_mapped=11550
[progress] files: skipped_already_mapped=11600
[progress] discovery: scanned=14800
[progress] files: skipped_already_mapped=11650
[progress] files: skipped_already_mapped=11700
[progress] discovery: scanned=14900
[progress] files: skipped_already_mapped=11750
[progress] folders: skipped_already_mapped=3050
[progress] discovery: scanned=15000
[progress] files: skipped_already_mapped=11800
[progress] files: skipped_already_mapped=11850
[progress] discovery: scanned=15100
[progress] files: skipped_already_mapped=11900
[progress] files: skipped_already_mapped=11950
[progress] discovery: scanned=15200
[progress] files: skipped_already_mapped=12000
[progress] files: skipped_already_mapped=12050
[progress] discovery: scanned=15300
[progress] files: skipped_already_mapped=12100
[progress] files: skipped_already_mapped=12150
[progress] discovery: scanned=15400
[progress] files: skipped_already_mapped=12200
[progress] files: skipped_already_mapped=12250
[progress] discovery: scanned=15500
[progress] files: skipped_already_mapped=12300
[progress] files: skipped_already_mapped=12350
[progress] discovery: scanned=15600
[progress] files: skipped_already_mapped=12400
[progress] folders: skipped_already_mapped=3100
[progress] discovery: scanned=15700
[progress] files: skipped_already_mapped=12450
[progress] files: skipped_already_mapped=12500
[progress] discovery: scanned=15800
[progress] files: skipped_already_mapped=12550
[progress] files: skipped_already_mapped=12600
