account_id,google_object_id,google_url,reason
sucmanh2000,1qT_IQGlbqJ6_cFHKqJvq0MlYt1Fk9K6k,https://drive.google.com/file/d/1qT_IQGlbqJ6_cFHKqJvq0MlYt1Fk9K6k/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1CKikhuQffcqELelAGjawS1L16-PvFWX3,https://drive.google.com/file/d/1CKikhuQffcqELelAGjawS1L16-PvFWX3/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1iy50XnfwCQHpQIhIVULJrVUG3xNvdtd_,https://drive.google.com/file/d/1iy50XnfwCQHpQIhIVULJrVUG3xNvdtd_/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,145tUXxYgnN0L-oFqRmaEe0zr5nDBPgQY,https://drive.google.com/file/d/145tUXxYgnN0L-oFqRmaEe0zr5nDBPgQY/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1MljGU3SHe1RCY0-pulvqSKlThbxZpjGF,https://drive.google.com/file/d/1MljGU3SHe1RCY0-pulvqSKlThbxZpjGF/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,12oZ9rF2eabu0qE0PzUBlmdDu5a7BSatM,https://drive.google.com/file/d/12oZ9rF2eabu0qE0PzUBlmdDu5a7BSatM/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1WX2R-GkbbgF6ZXGuFnzfrTwU8oZ8XGTu,https://drive.google.com/file/d/1WX2R-GkbbgF6ZXGuFnzfrTwU8oZ8XGTu/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1K2tUui-qAPelHqGdj9GueWP6qveyV0Qm,https://drive.google.com/file/d/1K2tUui-qAPelHqGdj9GueWP6qveyV0Qm/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1LNX1znx_-hgIUE6KH8BlZGebgviffiBc,https://drive.google.com/file/d/1LNX1znx_-hgIUE6KH8BlZGebgviffiBc/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1glfXZ6Jol_XZn0_i4h679rIRim6r_KkZ,https://drive.google.com/file/d/1glfXZ6Jol_XZn0_i4h679rIRim6r_KkZ/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,17DtnnHL4Z9_QVmX-m81pe1Ojb8XALbkS,https://drive.google.com/file/d/17DtnnHL4Z9_QVmX-m81pe1Ojb8XALbkS/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1WuSdVR4T9vWa6ihKqV4KQEYxxl0lyISK,https://drive.google.com/file/d/1WuSdVR4T9vWa6ihKqV4KQEYxxl0lyISK/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1Fk0De0BVHIb4uVTwAA3_663Q-20mqf3M,https://drive.google.com/file/d/1Fk0De0BVHIb4uVTwAA3_663Q-20mqf3M/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1rfKGIz2CiYkFymUHuoQjluMbt9HpuxWp,https://drive.google.com/file/d/1rfKGIz2CiYkFymUHuoQjluMbt9HpuxWp/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1ihxw_x-FYOpOvfboRLKBxwvCEWipnAIN,https://drive.google.com/file/d/1ihxw_x-FYOpOvfboRLKBxwvCEWipnAIN/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1gKiko_suPCeJtnmAZKAmaylx6v7SoMKh,https://drive.google.com/file/d/1gKiko_suPCeJtnmAZKAmaylx6v7SoMKh/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1-cJCrEty7hrtbKJM8OiJM8H0rKr-0qzM,https://drive.google.com/file/d/1-cJCrEty7hrtbKJM8OiJM8H0rKr-0qzM/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1nbCrd5eCWlsJ6_uaBKuzq5qrTQBUudCQ,https://drive.google.com/file/d/1nbCrd5eCWlsJ6_uaBKuzq5qrTQBUudCQ/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1-uhfk32WUsBj3TkvweZtHoUOHbcUYkvJ,https://drive.google.com/file/d/1-uhfk32WUsBj3TkvweZtHoUOHbcUYkvJ/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1NdZOo9K1o4IKeC0o7NY2yD2-1Ee3WsPU,https://drive.google.com/file/d/1NdZOo9K1o4IKeC0o7NY2yD2-1Ee3WsPU/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,11orlAjbKMc0gQV5lo6RHSFfGUo4LFMxv,https://drive.google.com/file/d/11orlAjbKMc0gQV5lo6RHSFfGUo4LFMxv/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1Q82k043nAoOmNWakIOtZOyfgmlzCk-TV,https://drive.google.com/file/d/1Q82k043nAoOmNWakIOtZOyfgmlzCk-TV/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1CKOVg7DiYfxgar-JzkGdENOxQcD0b3Tg,https://drive.google.com/file/d/1CKOVg7DiYfxgar-JzkGdENOxQcD0b3Tg/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
