account_id,object_type,google_object_id,google_url,lark_object_id,lark_url
sucmanh2000,folder,1sToiy21Rbu9D0T5ftzVefO6rJsJrC5DH,https://drive.google.com/drive/folders/1sToiy21Rbu9D0T5ftzVefO6rJsJrC5DH,Bvr6f5mKNlWETqdtOb6lqx7qgMe,https://vf43ep4fmww.sg.larksuite.com/drive/folder/Bvr6f5mKNlWETqdtOb6lqx7qgMe
sucmanh2000,file,1O4tPUz3lnl2Pj5n-t9qbPZ8JxuSDO5Uo,https://drive.google.com/file/d/1O4tPUz3lnl2Pj5n-t9qbPZ8JxuSDO5Uo/view?usp=drivesdk,Q1y0bYAwxowZFAxM97MlEVLWgub,https://vf43ep4fmww.sg.larksuite.com/file/Q1y0bYAwxowZFAxM97MlEVLWgub
sucmanh2000,folder,1gF-BtipSNnjgrtG3PEj5F6Y6D_AiiQAO,https://drive.google.com/drive/folders/1gF-BtipSNnjgrtG3PEj5F6Y6D_AiiQAO,BtgafgDTJl3HQVdVXb0lqun8gUd,https://vf43ep4fmww.sg.larksuite.com/drive/folder/BtgafgDTJl3HQVdVXb0lqun8gUd
sucmanh2000,folder,16oR0NXcYL1DrWtt4ZTVPIm6AovsxszWw,https://drive.google.com/drive/folders/16oR0NXcYL1DrWtt4ZTVPIm6AovsxszWw,NzvkfpX4Elwr5JdVCwBlY7aMg64,https://vf43ep4fmww.sg.larksuite.com/drive/folder/NzvkfpX4Elwr5JdVCwBlY7aMg64
sucmanh2000,folder,122JnWtS9RK1cDdtzex-bF-Omo9Ace_ge,https://drive.google.com/drive/folders/122JnWtS9RK1cDdtzex-bF-Omo9Ace_ge,SX1QfGVUVl1ksbdsasml7bLCg6v,https://vf43ep4fmww.sg.larksuite.com/drive/folder/SX1QfGVUVl1ksbdsasml7bLCg6v
sucmanh2000,folder,1WN0cqHVyx3Mu2WXdjrxfVfPgLekZTHwL,https://drive.google.com/drive/folders/1WN0cqHVyx3Mu2WXdjrxfVfPgLekZTHwL,Oi8pffxD0lQrPjd2p7Bl6x9zgkh,https://vf43ep4fmww.sg.larksuite.com/drive/folder/Oi8pffxD0lQrPjd2p7Bl6x9zgkh
sucmanh2000,file,1wWsYGQODKM7folagEAlYv9P-cy4YiZvl,https://drive.google.com/file/d/1wWsYGQODKM7folagEAlYv9P-cy4YiZvl/view?usp=drivesdk,VgLjb1VGtoNMo2xdhp8lP5TAgjD,https://vf43ep4fmww.sg.larksuite.com/file/VgLjb1VGtoNMo2xdhp8lP5TAgjD
sucmanh2000,folder,1bZsJD1Y7FVn-3Hu9TkXR-hGB8yR9QTdd,https://drive.google.com/drive/folders/1bZsJD1Y7FVn-3Hu9TkXR-hGB8yR9QTdd,J7uGf0T3klg7xRdcdmDlYro3g8d,https://vf43ep4fmww.sg.larksuite.com/drive/folder/J7uGf0T3klg7xRdcdmDlYro3g8d
sucmanh2000,folder,17URtNPv-e4qa2v0rX2aG-Qk1ugf9CyZI,https://drive.google.com/drive/folders/17URtNPv-e4qa2v0rX2aG-Qk1ugf9CyZI,BUodfJ0ZZlEES9dIv8alATOxgGg,https://vf43ep4fmww.sg.larksuite.com/drive/folder/BUodfJ0ZZlEES9dIv8alATOxgGg
sucmanh2000,folder,1KnW64pX5cYINSW8k6xjXiynYTS1LRe-N,https://drive.google.com/drive/folders/1KnW64pX5cYINSW8k6xjXiynYTS1LRe-N,SuRhfXeCGlJEKxdbVxllqQ8ugGc,https://vf43ep4fmww.sg.larksuite.com/drive/folder/SuRhfXeCGlJEKxdbVxllqQ8ugGc
